"Category","Series 1"
"VVD",8534
"Partij van de Arbeid (P.v.d.A.)",7872
"PVV (Partij voor de Vrijheid)",7474
"Christen Democratisch Appèl (CDA)",3770
"SP (Socialistische Partij)",3698
"Democraten 66 (D66)",2740
"GROENLINKS",2533
"ChristenUnie",838
"Partij voor de Dieren",639
"TROTS OP NEDERLAND LIJST RITA VERDONK",299
"Partij voor Mens en Spirit (MenS)",98
"Staatkundig Gereformeerde Partij (SGP)",68
"Piratenpartij",52
"Lijst 17",26
"Partij TTn",10
"Nieuw Nederland",7
