"Category","Series 1"
"VVD",1696
"Partij van de Arbeid (P.v.d.A.)",1246
"Christen Democratisch Appèl (CDA)",1036
"PVV (Partij voor de Vrijheid)",985
"SP (Socialistische Partij)",572
"Democraten 66 (D66)",476
"ChristenUnie",418
"GROENLINKS",405
"Staatkundig Gereformeerde Partij (SGP)",165
"Partij voor de Dieren",95
"TROTS OP NEDERLAND LIJST RITA VERDONK",41
"Partij voor Mens en Spirit (MenS)",20
"Piratenpartij",12
"Heel NL",2
"Lijst 17",2
"Partij TTn",1
