"Category","Series 1"
"Christen Democratisch Appèl (CDA)",1612
"VVD",1521
"PVV (Partij voor de Vrijheid)",896
"Partij van de Arbeid (P.v.d.A.)",649
"SP (Socialistische Partij)",531
"Democraten 66 (D66)",312
"GROENLINKS",240
"Partij voor de Dieren",56
"TROTS OP NEDERLAND LIJST RITA VERDONK",51
"ChristenUnie",27
"Partij voor Mens en Spirit (MenS)",16
"Lijst 17",8
"Piratenpartij",4
"Staatkundig Gereformeerde Partij (SGP)",3
"Heel NL",1
"Nieuw Nederland",1
