"Category","Series 1"
"Christen Democratisch Appèl (CDA)",1981
"Partij van de Arbeid (P.v.d.A.)",1072
"VVD",861
"PVV (Partij voor de Vrijheid)",842
"ChristenUnie",780
"SP (Socialistische Partij)",632
"GROENLINKS",275
"Democraten 66 (D66)",195
"Staatkundig Gereformeerde Partij (SGP)",87
"Partij voor de Dieren",72
"TROTS OP NEDERLAND LIJST RITA VERDONK",30
"Partij voor Mens en Spirit (MenS)",16
"Evangelische Partij Nederland",5
"Lijst 17",5
"Piratenpartij",1
