"Category","Series 1"
"VVD",1561
"Christen Democratisch Appèl (CDA)",1222
"SP (Socialistische Partij)",1219
"PVV (Partij voor de Vrijheid)",1181
"Partij van de Arbeid (P.v.d.A.)",1090
"GROENLINKS",423
"Democraten 66 (D66)",417
"Partij voor de Dieren",93
"TROTS OP NEDERLAND LIJST RITA VERDONK",75
"ChristenUnie",47
"Partij voor Mens en Spirit (MenS)",20
"Lijst 17",10
"Piratenpartij",6
"Staatkundig Gereformeerde Partij (SGP)",2
"Heel NL",1
"Nieuw Nederland",1
"Partij TTn",1
